"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorJaccard record1Value","[1] PlayerClubComparatorJaccard record2Value","[1] PlayerClubComparatorJaccard record1PreprocessedValue","[1] PlayerClubComparatorJaccard record2PreprocessedValue","[1] PlayerClubComparatorJaccard similarity","[1] PlayerClubComparatorJaccard postproccesedSimilarity","[2] PlayerNationalityComparatorJaccard record1Value","[2] PlayerNationalityComparatorJaccard record2Value","[2] PlayerNationalityComparatorJaccard record1PreprocessedValue","[2] PlayerNationalityComparatorJaccard record2PreprocessedValue","[2] PlayerNationalityComparatorJaccard similarity","[2] PlayerNationalityComparatorJaccard postproccesedSimilarity","[3] PlayerContractExpComparatorEqual record1Value","[3] PlayerContractExpComparatorEqual record2Value","[3] PlayerContractExpComparatorEqual record1PreprocessedValue","[3] PlayerContractExpComparatorEqual record2PreprocessedValue","[3] PlayerContractExpComparatorEqual similarity","[3] PlayerContractExpComparatorEqual postproccesedSimilarity","[4] PlayerPositionComparatorJaccard record1Value","[4] PlayerPositionComparatorJaccard record2Value","[4] PlayerPositionComparatorJaccard record1PreprocessedValue","[4] PlayerPositionComparatorJaccard record2PreprocessedValue","[4] PlayerPositionComparatorJaccard similarity","[4] PlayerPositionComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","prediction_1259","205961","0.8807970779778825",,"Ignacio Camacho","Alex Rodríguez","Ignacio Camacho","Alex Rodríguez","0.0","0.0","VfLWolfsburg","Motherwell","VfLWolfsburg","Motherwell","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2021","2019","2021","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1119","244077","0.8807970779778825",,"Dominique Heintz","L. Bürger","Dominique Heintz","L. Bürger","0.0","0.0","SCFreiburg","Eintracht Braunschweig","SCFreiburg","Eintracht Braunschweig","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_10417","182365","0.8807970779778825",,"Callum Wilson","J. Jones","Callum Wilson","J. Jones","0.0","0.0","Bournemouth","Wigan Athletic","Bournemouth","Wigan Athletic","0.0","0.0","England","England","England","England","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_6366","210368","0.12768674607438613",,"Jan Gassmann","J. Duncan","Jan Gassmann","J. Duncan","0.0","0.0","AustriaVienna","Al Qadisiyah","AustriaVienna","Al Qadisiyah","0.0","0.0","Austria","Australia","Austria","Australia","0.0","0.0","1582","2019","1582","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1852","230044","0.8807970779778825",,"Yoann Gourcuff","M. Maouche","Yoann Gourcuff","M. Maouche","0.0","0.0","Dijon","Oldham Athletic","Dijon","Oldham Athletic","0.0","0.0","France","France","France","France","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1199","211840","0.8807970779778825",,"Edgar Prib","M. Hartmann","Edgar Prib","M. Hartmann","0.0","0.0","Hannover96","SG Dynamo Dresden","Hannover96","SG Dynamo Dresden","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2019","2020","2019","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_6645","223957","0.8807970779778825",,"Davy Defauw","L. Pirard","Davy Defauw","L. Pirard","0.0","0.0","ZulteWaregem","Sint-Truidense VV","ZulteWaregem","Sint-Truidense VV","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","2019","2020","2019","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8395","207833","0.8807970779778825",,"Jorge","Leonardo","Jorge","Leonardo","0.0","0.0","FCPorto","Portimonense SC","FCPorto","Portimonense SC","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2019","2022","2019","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_10125","211107","0.8807970779778825",,"Cédric Soares","Frederico Venâncio","Cédric Soares","Frederico Venâncio","0.041666666666666664","0.041666666666666664","Inter","Vitória Guimarães","Inter","Vitória Guimarães","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2019","2022","2019","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2682","230323","0.8807970779778825",,"Jorginho","Kaíquão Castro","Jorginho","Kaíquão Castro","0.0","0.0","ChernoMore","Fluminense","ChernoMore","Fluminense","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1582","2021","1582","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1977","230181","0.8807970779778825",,"Otávio","Heitor Gesse","Otávio","Heitor Gesse","0.0","0.0","G.Bordeaux","Cruzeiro","G.Bordeaux","Cruzeiro","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1032","195096","0.8807970779778825",,"Allyson","Fransérgio","Allyson","Fransérgio","0.0","0.0","MaccabiHaifa","SC Braga","MaccabiHaifa","SC Braga","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2020","2022","2020","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9780","230251","0.8807970779778825",,"JoãoPedro","Melvin Parrela","JoãoPedro","Melvin Parrela","0.0","0.0","CagliariCalcio","América FC (Minas Gerais)","CagliariCalcio","América FC (Minas Gerais)","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1196","244999","0.8807970779778825",,"Linton Maina","N. Böhmer","Linton Maina","N. Böhmer","0.0","0.0","Hannover96","RB Leipzig","Hannover96","RB Leipzig","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9780","230250","0.8807970779778825",,"JoãoPedro","Emilio Piodão","JoãoPedro","Emilio Piodão","0.0","0.0","CagliariCalcio","Bahia","CagliariCalcio","Bahia","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8696","243865","0.8807970779778825",,"Sébastien Corchia","I. Savane","Sébastien Corchia","I. Savane","0.0","0.0","Benfica","AS Béziers","Benfica","AS Béziers","0.0","0.0","France","France","France","France","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1245","234279","0.8807970779778825",,"Felix Klaus","C. Rizzuto","Felix Klaus","C. Rizzuto","0.0","0.0","VfLWolfsburg","FC Erzgebirge Aue","VfLWolfsburg","FC Erzgebirge Aue","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9731","224243","0.8807970779778825",,"Daley Sinkgraven","D. Dos Santos","Daley Sinkgraven","D. Dos Santos","0.0","0.0","AFCAjax","Heracles Almelo","AFCAjax","Heracles Almelo","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1245","234278","0.8807970779778825",,"Felix Klaus","S. Breitkreuz","Felix Klaus","S. Breitkreuz","0.0","0.0","VfLWolfsburg","FC Erzgebirge Aue","VfLWolfsburg","FC Erzgebirge Aue","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7770","193171","0.8807970779778825",,"José Crespo","Jaume Costa","José Crespo","Jaume Costa","0.0","0.0","PAOKSalonika","Villarreal CF","PAOKSalonika","Villarreal CF","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_9712","245388","0.8807970779778825","1","Jean0Clair Todibo","J. Todibo","Jean0Clair Todibo","J. Todibo","0.4166666666666667","0.4166666666666667","FCBarcelona","Toulouse Football Club","FCBarcelona","Toulouse Football Club","0.0","0.0","France","France","France","France","1.0","1.0","2023","2019","2023","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_534","240462","0.8807970779778825",,"Matty James","M. Howarth","Matty James","M. Howarth","0.0","0.0","Leicester","Burnley","Leicester","Burnley","0.0","0.0","England","England","England","England","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1811","234856","0.8807970779778825",,"Jeff Reine0Adélaïde","H. Mendes","Jeff Reine0Adélaïde","H. Mendes","0.0","0.0","SCOAngers","FC Lorient","SCOAngers","FC Lorient","0.0","0.0","France","France","France","France","1.0","1.0","2022","2022","2022","2022","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_6369","199909","0.8807970779778825",,"Christoph Martschinko","P. Pervan","Christoph Martschinko","P. Pervan","0.0","0.0","AustriaVienna","VfL Wolfsburg","AustriaVienna","VfL Wolfsburg","0.0","0.0","Austria","Austria","Austria","Austria","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3544","189690","0.8807970779778825",,"Jesús Imaz","Guaita","Jesús Imaz","Guaita","0.0","0.0","Jagiellonia","Crystal Palace","Jagiellonia","Crystal Palace","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1594","246450","0.8807970779778825",,"Florian Taulemesse","K. Cabral","Florian Taulemesse","K. Cabral","0.0","0.0","AEKLarnaca","Valenciennes FC","AEKLarnaca","Valenciennes FC","0.0","0.0","France","France","France","France","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2151","237133","0.8807970779778825",,"Florian Escales","R. Cagnon","Florian Escales","R. Cagnon","0.0","0.0","Marseille","Olympique de Marseille","Marseille","Olympique de Marseille","0.3333333333333333","0.3333333333333333","France","France","France","France","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_5379","242473","0.8807970779778825",,"Nathan Ralph","J. Lambert","Nathan Ralph","J. Lambert","0.0","0.0","DundeeFC","Dundee FC","DundeeFC","Dundee FC","0.0","0.0","England","England","England","England","1.0","1.0","2020","2021","2020","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9756","244983","0.12768674607438613",,"Trent Sainsbury","D. Puster","Trent Sainsbury","D. Puster","0.0","0.0","PSVEindhoven","FC Admira Wacker Mödling","PSVEindhoven","FC Admira Wacker Mödling","0.0","0.0","Australia","Austria","Australia","Austria","0.0","0.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_3830","221603","0.8807970779778825",,"Johan Andersson","R. Mukiibi","Johan Andersson","R. Mukiibi","0.0","0.0","Djurgarden","Östersunds FK","Djurgarden","Östersunds FK","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2021","2018","2021","2018","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_5530","229279","0.8807970779778825",,"Marvin Schulz","M. Hingerl","Marvin Schulz","M. Hingerl","0.0","0.0","FCLuzern","SG Sonnenhof Großaspach","FCLuzern","SG Sonnenhof Großaspach","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_583","202126","0.8807970779778825","1","Harry Kane","H. Kane","Harry Kane","H. Kane","0.42857142857142855","0.42857142857142855","Spurs","Tottenham Hotspur","Spurs","Tottenham Hotspur","0.0","0.0","England","England","England","England","1.0","1.0","2024","2024","2024","2024","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_445","181560","0.8807970779778825",,"Florian Lejeune","M. Yanga-Mbiwa","Florian Lejeune","M. Yanga-Mbiwa","0.0","0.0","Newcastle","Olympique Lyonnais","Newcastle","Olympique Lyonnais","0.0","0.0","France","France","France","France","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3777","237351","0.8807970779778825",,"Jonas Lindberg","O. Pehrsson","Jonas Lindberg","O. Pehrsson","0.0","0.0","Sirius","IK Sirius","Sirius","IK Sirius","0.5","0.5","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2020","2018","2020","2018","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3777","237352","0.8807970779778825",,"Jonas Lindberg","K. Skoglund","Jonas Lindberg","K. Skoglund","0.0","0.0","Sirius","GIF Sundsvall","Sirius","GIF Sundsvall","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
